"","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Tipo_Navio","Bandeira","Estado do Navio","Distância_Costa(MN)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","DATA","Data_hora"
"383","22:55:00","Noturno","3.7666666666667","1.5","Togo","Merchant Vessel","","Navegar","","Águas Internacionais","NCONSEGUIDO","7","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-05-21 00:00:00","2018-05-21 22:55:00"
"384","23:10:00","Noturno","6.265","3.2033333333333","Nigéria","Product Tanker","Singapura","Fundeado","","Mar Territorial","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-05-23 00:00:00","2018-05-23 23:10:00"
"385","23:35:00","Noturno","6.3","3.3366666666667","Nigéria","Product Tanker","Malta","Fundeado","","Mar Territorial","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2018-05-25 00:00:00","2018-05-25 23:35:00"
"386","02:30:00","Noturno","-4.9666666666667","1.7333333333333","Nigéria","Container","China","Fundeado","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","2018-06-01 00:00:00","2018-06-01 02:30:00"
"387","02:30:00","Noturno","6.2833333333333","3.35","Nigéria","Bulk Carrier","IlhasMarshall","Fundeado","","Mar Territorial","ROUBO","2","","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","2018-06-03 00:00:00","2018-06-03 02:30:00"
"388","03:30:00","Noturno","6.455","3.3716666666667","Nigéria","Product Tanker","IlhasMarshall","Fundeado","","Área Portuária","NCONSEGUIDO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-06-09 00:00:00","2018-06-09 03:30:00"
"389","02:45:00","Noturno","4.8933333333333","-1.705","Gana","Supply Ship","Singapura","Fundeado","","Área Portuária","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-06-13 00:00:00","2018-06-13 02:45:00"
"390","10:30:00","Diurno","4.1","6.9316666666667","Nigéria","Refrigerator cargo","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","2018-07-01 00:00:00","2018-07-01 10:30:00"
"391","19:20:00","Noturno","1.8316666666667","3.2016666666667","Nigéria","Tug","Países Baixos","Navegar","","Águas Internacionais","NCONSEGUIDO","5","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2018-07-03 00:00:00","2018-07-03 19:20:00"
"392","00:30:00","Noturno","6.2666666666667","3.1833333333333","Nigéria","Tanker","Singapura","Fundeado","","Mar Territorial","NCONSEGUIDO","7","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2018-07-03 00:00:00","2018-07-03 00:30:00"
"393","00:05:00","Noturno","5.1908333333333","-4.0711666666667","Costa do Marfim","Bulk Carrier","Singapura","Fundeado","","Mar Territorial","ROUBO","3","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2018-07-22 00:00:00","2018-07-22 00:05:00"
"394","13:50:00","Diurno","1.5016666666667","1.2616666666667","Gana","Tug","Itália","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2018-07-22 00:00:00","2018-07-22 13:50:00"
"395","01:40:00","Noturno","4.6666666666667","7.15","Nigéria","","","Atracado","","Área Portuária","ROUBO","4","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2018-08-21 00:00:00","2018-08-21 01:40:00"
"396","03:00:00","Noturno","4.9166666666667","-1.7166666666667","Gana","Tug","Singapura","Fundeado","","Área Portuária","ROUBO","1","Knives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2018-09-07 00:00:00","2018-09-07 03:00:00"
"397","03:00:00","Noturno","9.3413333333333","-13.719666666667","Guiné","Oil Tanker","IlhasMarshall","Fundeado","","Mar Territorial","ROUBO","4","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2018-09-17 00:00:00","2018-09-17 03:00:00"
"398","00:00:00","Noturno","6.2751666666667","3.219","Nigéria","Chemical Tanker","Singapura","Fundeado","","Mar Territorial","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-09-20 00:00:00","2018-09-20 00:00:00"
"399","05:00:00","Noturno","3.7553333333333","6.7168333333333","Nigéria","Bulk Carrier","Suiça","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","12","0","0","0","0","1","0","1","0","0","0","0","0","2018-09-22 00:00:00","2018-09-22 05:00:00"
"400","03:50:00","Noturno","3.6166666666667","6.6666666666667","Nigéria","Bulk Carrier","","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","2018-09-22 00:00:00","2018-09-22 03:50:00"
"401","01:00:00","Noturno","-4.6833333333333","11.751","Congo","Merchant Vessel","","Fundeado","","Mar Territorial","ROUBO","2","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2018-09-25 00:00:00","2018-09-25 01:00:00"
"402","11:40:00","Diurno","2.76","6.653","Nigéria","Oil Tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","2018-09-25 00:00:00","2018-09-25 11:40:00"
"403","04:00:00","Noturno","4.9016666666667","-1.6861666666667","Gana","Tug","Gana","Fundeado","","Área Portuária","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-09-30 00:00:00","2018-09-30 04:00:00"
"404","03:15:00","Noturno","4.9046666666667","-1.6595","Gana","Bulk Carrier","Suiça","Fundeado","","Área Portuária","NCONSEGUIDO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-10-09 00:00:00","2018-10-09 03:15:00"
"405","00:45:00","Noturno","6.2866666666667","3.2311666666667","Nigéria","Product Tanker","Singapura","Fundeado","","Mar Territorial","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-10-14 00:00:00","2018-10-14 00:45:00"
"406","01:55:00","Noturno","6.265","3.2216666666667","Nigéria","Product Tanker","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","5","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-10-17 00:00:00","2018-10-17 01:55:00"
"407","23:10:00","Noturno","-4.7783333333333","11.783333333333","Congo","Tanker","China","Fundeado","","Mar Territorial","ROUBO","3","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2018-10-22 00:00:00","2018-10-22 23:10:00"
"408","03:00:00","Noturno","3.35","6.5333333333333","Nigéria","Container","Libéria","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","11","0","0","0","0","1","0","1","0","0","0","0","0","2018-10-27 00:00:00","2018-10-27 03:00:00"
"409","03:30:00","Noturno","-4.9583333333333","10.718333333333","Congo","Supply Ship","Singapura","Fundeado","","Águas Internacionais","RAPTO","10","Machine Gun","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","2018-10-29 00:00:00","2018-10-29 03:30:00"
"410","12:10:00","Diurno","-4.7783333333333","10.138333333333","Congo","LPG Tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2018-10-29 00:00:00","2018-10-29 12:10:00"
"411","12:15:00","Diurno","-4.7833333333333","10.133333333333","Congo","Product Tanker","Panamá","Navegar","","Águas Internacionais","HIJACK/RAPTO","","","1","1","","1","8","0","0","0","0","0","0","0","0","0","0","0","0","2018-10-29 00:00:00","2018-10-29 12:15:00"
"412","06:15:00","Diurno","3.9561666666667","6.8431666666667","Nigéria","LPG Tanker","Nigéria","Navegar","","Águas Internacionais","NCONSEGUIDO","9","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2018-11-06 00:00:00","2018-11-06 06:15:00"
"413","21:15:00","Noturno","6.3566666666667","3.3215","Nigéria","Tanker","Ilha de Man","Fundeado","","Área Portuária","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2018-11-21 00:00:00","2018-11-21 21:15:00"
"414","03:00:00","Noturno","9.3298333333333","-13.735","Guiné","Bulk carrier","IlhasMarshall","Fundeado","","Águas Internacionais","ROUBO/SEQUESTRO","8","Machine Gun/ Knives","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2018-11-21 00:00:00","2018-11-21 03:00:00"
"415","23:35:00","Noturno","4.665","4.0166666666667","Nigéria","Tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","2018-12-14 00:00:00","2018-12-14 23:35:00"
"416","01:00:00","Noturno","-4.7483333333333","11.756666666667","Congo","Container","Reino Unido","Fundeado","","Mar Territorial","ROUBO","4","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","2018-12-22 00:00:00","2018-12-22 01:00:00"
"417","00:00:00","Noturno","5.4666666666667","2.35","Benin","Container","Panamá","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","2019-01-02 00:00:00","2019-01-02 00:00:00"
"418","23:30:00","Noturno","6.2965","3.3215","Nigéria","Tanker","Singapura","Fundeado","","Mar Territorial","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2019-01-03 00:00:00","2019-01-03 23:30:00"
"419","01:15:00","Noturno","6.2616666666667","3.2133333333333","Nigéria","Product Tanker","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","5","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2019-01-07 00:00:00","2019-01-07 01:15:00"
"420","03:20:00","Noturno","6.2715","3.335","Nigéria","Tanker","Chipre","Fundeado","","Mar Territorial","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2019-01-07 00:00:00","2019-01-07 03:20:00"
"421","22:40:00","Noturno","5.2066666666667","-4.0466666666667","Costa do Marfim","Product Tanker","Libéria","Fundeado","","Mar Territorial","ROUBO","2","Long Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2019-01-19 00:00:00","2019-01-19 22:40:00"
"422","19:30:00","Noturno","3.7166666666667","6.1666666666667","Nigéria","Tanker","Libéria","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2019-01-24 00:00:00","2019-01-24 19:30:00"
"423","00:15:00","Noturno","3.5333333333333","6.1933333333333","Nigéria","Bulk Carrier","Libéria","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","2019-01-25 00:00:00","2019-01-25 00:15:00"
"424","15:30:00","Diurno","3.0333333333333","6.0833333333333","Nigéria","Tanker","Libéria","Navegar","","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2019-01-25 00:00:00","2019-01-25 15:30:00"
"425","15:30:00","Diurno","3.0333333333333","6.0833333333333","Nigéria","Merchant Vessel","","Navegar","","Águas Internacionais","NCONSEGUIDO","8","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2019-01-25 00:00:00","2019-01-25 15:30:00"
"426","05:30:00","Noturno","2.5431666666667","4.7883333333333","Nigéria","Landing Craft","IlhasMarshall","Navegar","","Águas Internacionais","RAPTO","5","","0","0","0","1","3","0","0","0","0","1","0","1","0","0","0","0","0","2019-02-03 00:00:00","2019-02-03 05:30:00"
"427","05:30:00","Noturno","2.5581666666667","4.7425","Nigéria","Merchant Vessel","","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2019-02-03 00:00:00","2019-02-03 05:30:00"
"428","03:45:00","Noturno","6.3516666666667","-10.796666666667","Libéria","Product Tanker","Malta","Atracado","","Área Portuária","ROUBO","1","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2019-02-09 00:00:00","2019-02-09 03:45:00"
"429","00:15:00","Noturno","2.9983333333333","5.9433333333333","Nigéria","Container","Singapura","Navegar","","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2019-02-21 00:00:00","2019-02-21 00:15:00"
"430","04:00:00","Noturno","4.91","-1.67","Gana","General Cargo","Antigua&Barbuda","Fundeado","","Mar Territorial","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2019-02-23 00:00:00","2019-02-23 04:00:00"
"431","08:55:00","Diurno","3.1283333333333","6.2066666666667","Nigéria","Oil Tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","16","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2019-02-27 00:00:00","2019-02-27 08:55:00"
"432","20:00:00","Noturno","3.1333333333333","6.05","Nigéria","Product Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2019-02-27 00:00:00","2019-02-27 20:00:00"
"433","05:00:00","Noturno","4.94","-1.5716666666667","Gana","Oil Tanker","Singapura","Fundeado","","Mar Territorial","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2019-02-27 00:00:00","2019-02-27 05:00:00"
"434","08:15:00","Diurno","3.88","7.075","Nigéria","Supply Ship","França","Navegar","","Águas Internacionais","NCONSEGUIDO","16","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","2019-02-28 00:00:00","2019-02-28 08:15:00"
"435","12:30:00","Diurno","4.6333333333333","3.235","Nigéria","Tanker","Grécia","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2019-03-02 00:00:00","2019-03-02 12:30:00"
"436","19:40:00","Noturno","5.8666666666667","1.4","Togo","Tanker","Malta","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","3","0","0","0","0","1","1","1","0","1","0","0","0","2019-03-03 00:00:00","2019-03-03 19:40:00"
"437","11:15:00","Diurno","3.9533333333333","6.65","Nigéria","Support Vessel","Nigéria","Navegar","","Águas Internacionais","HOMICIDIO/RAPTO","","Machine Gun","0","0","0","1","5","0","0","1","1","1","1","1","1","0","0","0","0","2019-03-09 00:00:00","2019-03-09 11:15:00"
"438","22:30:00","Noturno","6.2533333333333","3.205","Nigéria","Product Tanker","Singapura","Fundeado","","Mar Territorial","ROUBO","2","Machine Gun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2019-03-24 00:00:00","2019-03-24 22:30:00"
"439","02:30:00","Noturno","4.881","-1.6903333333333","Gana","Product Tanker","Malta","Fundeado","","Área Portuária","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2019-03-29 00:00:00","2019-03-29 02:30:00"
"440","03:10:00","Noturno","6.315","3.29","Nigéria","Product Tanker","Singapura","Fundeado","","Mar Territorial","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2019-03-30 00:00:00","2019-03-30 03:10:00"
"441","21:30:00","Noturno","3.8833333333333","9.5","Camarões","Container","Libéria","Fundeado","","Águas Internacionais","RAPTO","","","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","2019-03-30 00:00:00","2019-03-30 21:30:00"
"442","21:00:00","Noturno","5.8183333333333","3.8166666666667","Nigéria","Tanker","Nigéria","Navegar","","Águas Internacionais","HIJACK/ROUBO","9","Machine Gun/RPG","1","1","","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2019-04-05 00:00:00","2019-04-05 21:00:00"
"443","20:20:00","Noturno","4.4683333333333","7.1683333333333","Nigéria","Product Tanker","Suiça","Fundeado","","Área Portuária","NCONSEGUIDO","4","Machine Gun","0","0","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","2019-04-15 00:00:00","2019-04-15 20:20:00"
"444","02:15:00","Noturno","6.3381666666667","3.3416666666667","Nigéria","Product Tanker","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","3","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2019-04-25 00:00:00","2019-04-25 02:15:00"
"445","05:05:00","Noturno","-5.8416666666667","13.425","República Dem. Congo","Product Tanker","IlhasMarshall","Fundeado","","Área Portuária","ROUBO","2","Long Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2019-04-28 00:00:00","2019-04-28 05:05:00"
"446","00:10:00","Noturno","6.2678333333333","3.2185","Nigéria","Product Tanker","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2019-05-03 00:00:00","2019-05-03 00:10:00"
"447","20:00:00","Noturno","2.9708333333333","5.2686666666667","Nigéria","Tanker","Libéria","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2019-05-03 00:00:00","2019-05-03 20:00:00"
"448","12:00:00","Diurno","3.0666666666667","7.9833333333333","Nigéria","Tug","Nigéria","Navegar","","Águas Internacionais","HIJACK","","","1","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019-05-05 00:00:00","2019-05-05 12:00:00"
"449","12:15:00","Diurno","3.0533333333333","7.8716666666667","Guiné","Heavy Load Carrier","Malta","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2019-05-05 00:00:00","2019-05-05 12:15:00"
"450","01:45:00","Noturno","9.399","-13.687666666667","Guiné","Bulk Carrier","Países Baixos","Fundeado","","Mar Territorial","ROUBO/SEQUESTRO","4","Machine Gun","0","1","","0","0","1","1","0","0","0","0","0","0","0","0","1","0","2019-05-14 00:00:00","2019-05-14 01:45:00"
"451","22:50:00","Noturno","2.9666666666667","4.6666666666667","Nigéria","General Cargo","Turquia","Navegar","","Águas Internacionais","HIJACK/SEQUESTRO","","","1","1","","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2019-07-13 00:00:00","2019-07-13 22:50:00"
"452","02:40:00","Noturno","8.4666666666667","-13.468333333333","Serra Leoa","Container","Libéria","Fundeado","","Mar Territorial","ROUBO","5","Knives","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2019-07-21 00:00:00","2019-07-21 02:40:00"
"453","04:45:00","Noturno","6.4293333333333","3.342","Nigéria","Bulk Carrier","China","Atracado","","Área Portuária","ROUBO","10","","0","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","1","2019-07-25 00:00:00","2019-07-25 04:45:00"
"454","03:30:00","Noturno","6.301","3.3891666666667","Nigéria","Chemical Tanker","Singapura","Fundeado","","Mar Territorial","NCONSEGUIDO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2019-07-26 00:00:00","2019-07-26 03:30:00"
"455","03:30:00","Noturno","6.3298333333333","-10.856666666667","Libéria","Bulk Carrier","IlhasMarshall","Fundeado","","Mar Territorial","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2019-07-29 00:00:00","2019-07-29 03:30:00"
"456","10:50:00","Diurno","4.16","8.375","Nigéria","Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2019-08-14 00:00:00","2019-08-14 10:50:00"
"457","01:30:00","Noturno","4.675","7.1551666666667","Nigéria","Supply Ship","Nigéria","Atracado","","Área Portuária","ROUBO","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2019-08-14 00:00:00","2019-08-14 01:30:00"
"458","02:30:00","Noturno","3.8666666666667","9.5166666666667","Camarões","General Cargo","Antigua&Barbuda","Fundeado","","Mar Territorial","RAPTO","","","0","0","0","1","8","0","0","0","0","1","0","1","0","0","0","0","0","2019-08-15 00:00:00","2019-08-15 02:30:00"
"459","01:15:00","Noturno","3.8733333333333","9.5166666666667","Camarões","Bulk Carrier","Libéria","Fundeado","","Mar Territorial","RAPTO/ROUBO","","","0","0","0","1","9","0","0","0","0","1","0","1","0","0","0","1","1","2019-08-15 00:00:00","2019-08-15 01:15:00"
"460","03:30:00","Noturno","3.5806666666667","6.6791666666667","Nigéria","LPG Tanker","Libéria","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","1","0","0","0","0","1","1","1","0","1","0","0","0","2019-08-17 00:00:00","2019-08-17 03:30:00"
"461","07:00:00","Diurno","4.0516666666667","9.6833333333333","Camarões","Bulk Carrier","IlhasMarshall","Atracado","","Área Portuária","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2019-09-12 00:00:00","2019-09-12 07:00:00"
"462","22:00:00","Noturno","4.171","8.9221666666667","Camarões","Fishing Vessel","","Navegar","","Mar Territorial","RAPTO","8","","0","0","0","1","2","0","0","0","0","1","0","1","0","0","0","0","0","2019-09-13 00:00:00","2019-09-13 22:00:00"
"463","02:50:00","Noturno","9.4166666666667","-13.735","Guiné","Product Tanker","IlhasMarshall","Fundeado","","Mar Territorial","ROUBO/SEQUESTRO","4","Machine Gun/ Knives","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2019-09-16 00:00:00","2019-09-16 02:50:00"
"464","03:15:00","Noturno","6.295","3.235","Nigéria","Product Tanker","Singapura","Fundeado","","Mar Territorial","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2019-09-23 00:00:00","2019-09-23 03:15:00"
"465","02:00:00","Noturno","6.2866666666667","3.23","Nigéria","Product Tanker","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","3","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2019-10-05 00:00:00","2019-10-05 02:00:00"
"466","03:20:00","Noturno","-4.7531666666667","11.7795","Congo","Container","China","Fundeado","","Mar Territorial","ROUBO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2019-10-20 00:00:00","2019-10-20 03:20:00"
"467","03:20:00","Noturno","6.2483333333333","2.5483333333333","Benin","Bulk Carrier","Noruega","Fundeado","","Mar Territorial","RAPTO","","","0","0","0","1","9","0","0","0","0","1","0","1","0","0","0","0","0","2019-11-02 00:00:00","2019-11-02 03:20:00"
"468","02:40:00","Noturno","5.9703333333333","1.2616666666667","Togo","Product Tanker","Grécia","Fundeado","","Mar Territorial","HOMICIDIO/RAPTO","3","Machine Gun/ Knives","0","0","0","1","4","1","1","1","1","1","1","1","0","0","0","0","0","2019-11-04 00:00:00","2019-11-04 02:40:00"
"469","00:15:00","Noturno","1.2266666666667","6.16","S.Tomé e Príncipe","Tanker","Bahamas","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2019-11-07 00:00:00","2019-11-07 00:15:00"
"470","18:10:00","Noturno","3.1","7.1166666666667","Nigéria","Tanker","China","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","19","0","0","0","0","1","0","1","0","0","0","0","0","2019-12-03 00:00:00","2019-12-03 18:10:00"
"471","08:00:00","Diurno","4.3931666666667","2.0525","Benin","Product Tanker","IlhasMarshall","Navegar","","Águas Internacionais","HOMICIDIO/RAPTO","6","Machine Gun","0","1","","1","20","0","0","1","1","1","0","1","0","0","0","0","0","2019-12-15 00:00:00","2019-12-15 08:00:00"
"472","02:30:00","Noturno","-4.765","11.776666666667","Congo","Tug","Dinamarca","Fundeado","","Mar Territorial","ROUBO","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2019-12-17 00:00:00","2019-12-17 02:30:00"
"473","22:30:00","Noturno","0.325","9.395","Gabão","Bulk Carrier","Libéria","Fundeado","","Área Portuária","NCONSEGUIDO","6","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2019-12-21 00:00:00","2019-12-21 22:30:00"
"474","22:30:00","Noturno","3.975","9.09","Camarões","Product Tanker","Grécia","Fundeado","","Mar Territorial","RAPTO/ROUBO","6","Machine Gun","0","0","0","1","8","1","1","0","0","1","0","1","0","0","0","1","0","2019-12-30 00:00:00","2019-12-30 22:30:00"
"475","00:30:00","Noturno","3.7666666666667","6.7238333333333","Nigéria","Bulk Carrier","Singapura","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","2019-12-30 00:00:00","2019-12-30 00:30:00"
"476","21:00:00","Noturno","3.6333333333333","6.67","Nigéria","Product tanker","Malta","Navegar","","Águas Internacionais","DANIFICADO","5","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","2020-01-16 00:00:00","2020-01-16 21:00:00"
"477","20:10:00","Noturno","5.1383333333333","2.2983333333333","Benin","Container","IlhasMarshall","Navegar","","Mar Territorial","NCONSEGUIDO","2","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2020-01-19 00:00:00","2020-01-19 20:10:00"
"478","08:30:00","Diurno","4.0876666666667","5.742","Nigéria","Container","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","15","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","2020-01-21 00:00:00","2020-01-21 08:30:00"
"479","00:50:00","Noturno","6.2818333333333","3.3255","Nigéria","Product tanker","Dinamarca","Fundeado","","Mar Territorial","NCONSEGUIDO","3","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2020-01-25 00:00:00","2020-01-25 00:50:00"
"480","03:00:00","Noturno","4.6866666666667","7.1565","Nigéria","Supply Ship","Panamá","Atracado","","Área Portuária","ROUBO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2020-01-29 00:00:00","2020-01-29 03:00:00"
"481","01:30:00","Noturno","6.2616666666667","3.3183333333333","Nigéria","Tanker","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2020-02-01 00:00:00","2020-02-01 01:30:00"
"482","08:00:00","Diurno","1.55","5.3166666666667","S.Tomé e Príncipe","Container","IlhasMarshall","Navegar","","Águas Internacionais","DANIFICADO","","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2020-02-14 00:00:00","2020-02-14 08:00:00"
"483","03:00:00","Noturno","-8.7233333333333","13.291666666667","Angola","Tug","Reino Unido","Fundeado","","Área Portuária","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2020-02-15 00:00:00","2020-02-15 03:00:00"
